Tempo(s),PWM_Aplicado(%),RPM_M1_Bruto,RPM_M1_Filtrado
91.5000,-100,-384.62,-357.57
91.5050,-100,-333.33,-358.85
91.5100,-100,-358.97,-359.16
91.5150,-100,-358.97,-358.84
91.5200,-100,-358.97,-358.64
91.5250,-100,-358.97,-358.54
91.5300,-100,-358.97,-358.51
91.5350,-100,-358.97,-358.53
91.5400,-100,-358.97,-358.57
91.5450,-100,-358.97,-358.64
91.5500,-100,-358.97,-358.70
91.5550,-100,-358.97,-358.77
91.5600,-100,-358.97,-358.83
91.5650,-100,-358.97,-358.88
91.5700,-100,-358.97,-358.92
91.5750,-100,-358.97,-358.95
91.5800,-100,-358.97,-358.97
91.5850,-100,-358.97,-358.98
91.5900,-100,-358.97,-358.99
91.5950,-100,-358.97,-358.99
91.6000,-100,-358.97,-359.00
91.6050,-100,-358.97,-358.99
91.6100,-100,-358.97,-358.99
91.6150,-100,-358.97,-358.99
91.6200,-100,-358.97,-358.99
91.6250,-100,-358.97,-358.98
91.6300,-100,-358.97,-358.98
91.6350,-100,-358.97,-358.98
91.6400,-100,-358.97,-358.98
91.6450,-100,-358.97,-358.98
91.6500,-100,-358.97,-358.97
91.6550,-100,-358.97,-358.97
91.6600,-100,-358.97,-358.97
91.6650,-100,-358.97,-358.97
91.6700,-100,-358.97,-358.97
91.6750,-100,-358.97,-358.97
91.6800,-100,-358.97,-358.97
91.6850,-100,-358.97,-358.97
91.6900,-100,-358.97,-358.97
91.6950,-100,-358.97,-358.97
91.7000,-100,-358.97,-358.97
91.7050,-100,-358.97,-358.97
91.7100,-100,-358.97,-358.97
91.7150,-100,-358.97,-358.97
91.7200,-100,-358.97,-358.97
91.7250,-100,-358.97,-358.97
91.7300,-100,-358.97,-358.97
91.7350,-100,-358.97,-358.97
91.7400,-100,-358.97,-358.97
91.7450,-100,-358.97,-358.97
91.7500,-100,-358.97,-358.97
91.7550,-100,-358.97,-358.97
91.7600,-100,-358.97,-358.97
91.7650,-100,-358.97,-358.97
91.7700,-100,-358.97,-358.97
91.7750,-100,-358.97,-358.97
91.7800,-100,-358.97,-358.97
91.7850,-100,-358.97,-358.97
91.7900,-100,-358.97,-358.97
91.7950,-100,-358.97,-358.97
91.8000,-100,-358.97,-358.97
91.8050,-100,-358.97,-358.97
91.8100,-100,-358.97,-358.97
91.8150,-100,-358.97,-358.97
91.8200,-100,-358.97,-358.97
91.8250,-100,-358.97,-358.97
91.8300,-100,-358.97,-358.97
91.8350,-100,-358.97,-358.97
91.8400,-100,-358.97,-358.97
91.8450,-100,-358.97,-358.97
91.8500,-100,-358.97,-358.97
91.8550,-100,-358.97,-358.97
91.8600,-100,-358.97,-358.97
91.8650,-100,-358.97,-358.97
91.8700,-100,-358.97,-358.97
91.8750,-100,-358.97,-358.97
91.8800,-100,-358.97,-358.97
91.8850,-100,-358.97,-358.97
91.8900,-100,-358.97,-358.97
91.8950,-100,-358.97,-358.97
91.9000,-100,-358.97,-358.97
91.9050,-100,-358.97,-358.97
91.9100,-100,-358.97,-358.97
91.9150,-100,-358.97,-358.97
91.9200,-100,-358.97,-358.97
91.9250,-100,-358.97,-358.97
91.9300,-100,-358.97,-358.97
91.9350,-100,-358.97,-358.97
91.9400,-100,-358.97,-358.97
91.9450,-100,-358.97,-358.97
91.9500,-100,-358.97,-358.97
91.9550,-100,-358.97,-358.97
91.9600,-100,-358.97,-358.97
91.9650,-100,-358.97,-358.97
91.9700,-100,-358.97,-358.97
91.9750,-100,-358.97,-358.97
91.9800,-100,-358.97,-358.97
91.9850,-100,-358.97,-358.97
91.9900,-100,-358.97,-358.97
91.9950,-100,-358.97,-358.97
92.0000,-100,-358.97,-358.97
92.0050,-100,-358.97,-358.97
92.0100,-100,-358.97,-358.97
92.0150,-100,-358.97,-358.97
92.0200,-100,-358.97,-358.97
92.0250,-100,-358.97,-358.97
92.0300,-100,-358.97,-358.97
92.0350,-100,-358.97,-358.97
92.0400,-100,-358.97,-358.97
92.0450,-100,-358.97,-358.97
92.0500,-100,-358.97,-358.97
92.0550,-100,-358.97,-358.97
92.0600,-100,-358.97,-358.97
92.0650,-100,-358.97,-358.97
92.0700,-100,-358.97,-358.97
92.0750,-100,-358.97,-358.97
92.0800,-100,-358.97,-358.97
92.0850,-100,-358.97,-358.97
92.0900,-100,-358.97,-358.97
92.0950,-100,-358.97,-358.97
92.1000,-100,-358.97,-358.97
92.1050,-100,-358.97,-358.97
92.1100,-100,-358.97,-358.97
92.1150,-100,-358.97,-358.97
92.1200,-100,-358.97,-358.97
92.1250,-100,-358.97,-358.97
92.1300,-100,-358.97,-358.97
92.1350,-100,-358.97,-358.97
92.1400,-100,-358.97,-358.97
92.1450,-100,-358.97,-358.97
92.1500,-100,-333.33,-358.46
92.1550,-100,-358.97,-357.14
92.1600,-100,-358.97,-355.93
92.1650,-100,-358.97,-355.39
92.1700,-100,-358.97,-355.34
92.1750,-100,-358.97,-355.60
92.1800,-100,-358.97,-356.03
92.1850,-100,-358.97,-356.55
92.1900,-100,-358.97,-357.07
92.1950,-100,-358.97,-357.56
92.2000,-100,-384.62,-358.51
92.2050,-100,-333.33,-359.66
92.2100,-100,-358.97,-359.84
92.2150,-100,-358.97,-359.36
92.2200,-100,-358.97,-359.03
92.2250,-100,-358.97,-358.81
92.2300,-100,-358.97,-358.68
92.2350,-100,-358.97,-358.62
92.2400,-100,-358.97,-358.61
92.2450,-100,-358.97,-358.64
92.2500,-100,-358.97,-358.68
92.2550,-100,-358.97,-358.73
92.2600,-100,-358.97,-358.78
92.2650,-100,-358.97,-358.83
92.2700,-100,-384.62,-359.39
92.2750,-100,-358.97,-360.74
92.2800,-100,-358.97,-361.98
92.2850,-100,-333.33,-362.02
92.2900,-100,-358.97,-360.77
92.2950,-100,-358.97,-359.31
92.3000,-100,-358.97,-358.35
92.3050,-100,-358.97,-357.78
92.3100,-100,-358.97,-357.51
92.3150,-100,-358.97,-357.46
92.3200,-100,-358.97,-357.54
92.3250,-100,-358.97,-357.71
92.3300,-100,-358.97,-357.93
92.3350,-100,-358.97,-358.14
92.3400,-100,-358.97,-358.35
92.3450,-100,-358.97,-358.53
92.3500,-100,-358.97,-358.69
92.3550,-100,-358.97,-358.81
92.3600,-100,-358.97,-358.90
92.3650,-100,-358.97,-358.96
92.3700,-100,-358.97,-359.01
92.3750,-100,-358.97,-359.03
92.3800,-100,-358.97,-359.04
92.3850,-100,-358.97,-359.04
92.3900,-100,-358.97,-359.04
92.3950,-100,-358.97,-359.03
92.4000,-100,-358.97,-359.02
92.4050,-100,-358.97,-359.01
92.4100,-100,-358.97,-359.00
92.4150,-100,-358.97,-358.99
92.4200,-100,-358.97,-358.99
92.4250,-100,-358.97,-358.98
92.4300,-100,-358.97,-358.98
92.4350,-100,-358.97,-358.97
92.4400,-100,-358.97,-358.97
92.4450,-100,-358.97,-358.97
92.4500,-100,-358.97,-358.97
92.4550,-100,-358.97,-358.97
92.4600,-100,-358.97,-358.97
92.4650,-100,-358.97,-358.97
92.4700,-100,-358.97,-358.97
92.4750,-100,-358.97,-358.97
92.4800,-100,-358.97,-358.97
92.4850,-100,-358.97,-358.97
92.4900,-100,-358.97,-358.97
92.4950,-100,-358.97,-358.97
92.5000,-100,-358.97,-358.97
92.5050,-100,-358.97,-358.97
92.5100,-100,-358.97,-358.97
92.5150,-100,-358.97,-358.97
92.5200,-100,-358.97,-358.97
92.5250,-100,-358.97,-358.97
92.5300,-100,-358.97,-358.97
92.5350,-100,-333.33,-358.46
92.5400,-100,-384.62,-357.66
92.5450,-100,-358.97,-357.76
92.5500,-100,-358.97,-358.44
92.5550,-100,-358.97,-358.92
92.5600,-100,-358.97,-359.23
92.5650,-100,-358.97,-359.41
92.5700,-100,-358.97,-359.49
92.5750,-100,-358.97,-359.50
92.5800,-100,-358.97,-359.46
92.5850,-100,-358.97,-359.40
92.5900,-100,-333.33,-358.81
92.5950,-100,-384.62,-357.93
92.6000,-100,-358.97,-357.97
92.6050,-100,-358.97,-358.58
92.6100,-100,-358.97,-359.01
92.6150,-100,-358.97,-359.28
92.6200,-100,-358.97,-359.43
92.6250,-100,-358.97,-359.49
92.6300,-100,-358.97,-359.49
92.6350,-100,-358.97,-359.44
92.6400,-100,-358.97,-359.38
92.6450,-100,-358.97,-359.30
92.6500,-100,-358.97,-359.23
92.6550,-100,-333.33,-358.65
92.6600,-100,-358.97,-357.27
92.6650,-100,-358.97,-356.01
92.6700,-100,-358.97,-355.44
92.6750,-100,-358.97,-355.35
92.6800,-100,-358.97,-355.59
92.6850,-100,-358.97,-356.02
92.6900,-100,-358.97,-356.53
92.6950,-100,-384.62,-357.57
92.7000,-100,-333.33,-358.86
92.7050,-100,-358.97,-359.18
92.7100,-100,-358.97,-358.86
92.7150,-100,-358.97,-358.66
92.7200,-100,-358.97,-358.56
92.7250,-100,-358.97,-358.53
92.7300,-100,-358.97,-358.54
92.7350,-100,-358.97,-358.59
92.7400,-100,-358.97,-358.65
92.7450,-100,-358.97,-358.71
92.7500,-100,-358.97,-358.77
92.7550,-100,-358.97,-358.83
92.7600,-100,-384.62,-359.39
92.7650,-100,-358.97,-360.75
92.7700,-100,-358.97,-361.99
92.7750,-100,-358.97,-362.55
92.7800,-100,-333.33,-362.10
92.7850,-100,-358.97,-360.53
92.7900,-100,-358.97,-358.89
92.7950,-100,-358.97,-357.84
92.8000,-100,-358.97,-357.26
92.8050,-100,-358.97,-357.02
92.8100,-100,-358.97,-357.03
92.8150,-100,-358.97,-357.19
92.8200,-100,-358.97,-357.44
92.8250,-100,-358.97,-357.72
92.8300,-100,-358.97,-358.00
92.8350,-100,-358.97,-358.26
92.8400,-100,-358.97,-358.48
92.8450,-100,-358.97,-358.66
92.8500,-100,-358.97,-358.81
92.8550,-100,-358.97,-358.91
92.8600,-100,-358.97,-358.98
92.8650,-100,-358.97,-359.03
92.8700,-100,-358.97,-359.05
92.8750,-100,-358.97,-359.06
92.8800,-100,-358.97,-359.06
92.8850,-100,-358.97,-359.05
92.8900,-100,-358.97,-359.04
92.8950,-100,-358.97,-359.03
92.9000,-100,-358.97,-359.02
92.9050,-100,-358.97,-359.01
92.9100,-100,-358.97,-359.00
92.9150,-100,-358.97,-358.99
92.9200,-100,-358.97,-358.98
92.9250,-100,-358.97,-358.98
92.9300,-100,-358.97,-358.97
92.9350,-100,-358.97,-358.97
92.9400,-100,-358.97,-358.97
92.9450,-100,-358.97,-358.97
92.9500,-100,-358.97,-358.97
92.9550,-100,-358.97,-358.97
92.9600,-100,-358.97,-358.97
92.9650,-100,-358.97,-358.97
92.9700,-100,-358.97,-358.97
92.9750,-100,-358.97,-358.97
92.9800,-100,-358.97,-358.97
92.9850,-100,-358.97,-358.97
92.9900,-100,-358.97,-358.97
92.9950,-100,-358.97,-358.97
93.0000,-100,-358.97,-358.97
93.0050,-90,-358.97,-358.97
93.0100,-90,-358.97,-358.97
93.0150,-90,-333.33,-358.46
93.0200,-90,-358.97,-357.14
93.0250,-90,-358.97,-355.93
93.0300,-90,-333.33,-354.88
93.0350,-90,-358.97,-353.51
93.0400,-90,-358.97,-352.55
93.0450,-90,-333.33,-351.94
93.0500,-90,-358.97,-351.08
93.0550,-90,-333.33,-350.13
93.0600,-90,-358.97,-349.21
93.0650,-90,-333.33,-348.37
93.0700,-90,-333.33,-347.14
93.0750,-90,-358.97,-345.75
93.0800,-90,-333.33,-344.90
93.0850,-90,-333.33,-343.94
93.0900,-90,-333.33,-342.47
93.0950,-90,-333.33,-340.79
93.1000,-90,-358.97,-339.63
93.1050,-90,-333.33,-339.41
93.1100,-90,-333.33,-339.30
93.1150,-90,-333.33,-338.75
93.1200,-90,-333.33,-337.96
93.1250,-90,-333.33,-337.08
93.1300,-90,-333.33,-336.22
93.1350,-90,-333.33,-335.43
93.1400,-90,-333.33,-334.76
93.1450,-90,-307.69,-333.70
93.1500,-90,-333.33,-331.96
93.1550,-90,-333.33,-330.44
93.1600,-90,-333.33,-329.70
93.1650,-90,-333.33,-329.51
93.1700,-90,-307.69,-329.19
93.1750,-90,-333.33,-328.28
93.1800,-90,-333.33,-327.59
93.1850,-90,-333.33,-327.61
93.1900,-90,-333.33,-328.08
93.1950,-90,-333.33,-328.81
93.2000,-90,-307.69,-329.12
93.2050,-90,-333.33,-328.63
93.2100,-90,-333.33,-328.18
93.2150,-90,-307.69,-327.79
93.2200,-90,-333.33,-326.95
93.2250,-90,-333.33,-326.41
93.2300,-90,-333.33,-326.63
93.2350,-90,-307.69,-326.78
93.2400,-90,-333.33,-326.38
93.2450,-90,-333.33,-326.17
93.2500,-90,-307.69,-326.09
93.2550,-90,-333.33,-325.59
93.2600,-90,-333.33,-325.38
93.2650,-90,-333.33,-325.88
93.2700,-90,-307.69,-326.29
93.2750,-90,-333.33,-326.09
93.2800,-90,-333.33,-326.02
93.2850,-90,-307.69,-326.05
93.2900,-90,-333.33,-325.63
93.2950,-90,-307.69,-324.95
93.3000,-90,-333.33,-324.15
93.3050,-90,-333.33,-323.86
93.3100,-90,-307.69,-323.93
93.3150,-90,-333.33,-323.69
93.3200,-90,-333.33,-323.80
93.3250,-90,-307.69,-324.12
93.3300,-90,-333.33,-324.04
93.3350,-90,-333.33,-324.22
93.3400,-90,-307.69,-324.55
93.3450,-90,-333.33,-324.44
93.3500,-90,-333.33,-324.56
93.3550,-90,-307.69,-324.84
93.3600,-90,-333.33,-324.66
93.3650,-90,-333.33,-324.73
93.3700,-90,-307.69,-324.95
93.3750,-90,-333.33,-324.74
93.3800,-90,-307.69,-324.26
93.3850,-90,-333.33,-323.65
93.3900,-90,-307.69,-323.01
93.3950,-90,-333.33,-322.40
93.4000,-90,-333.33,-322.37
93.4050,-90,-307.69,-322.72
93.4100,-90,-333.33,-322.76
93.4150,-90,-333.33,-323.13
93.4200,-90,-307.69,-323.66
93.4250,-90,-333.33,-323.76
93.4300,-90,-333.33,-324.07
93.4350,-90,-307.69,-324.50
93.4400,-90,-333.33,-324.46
93.4450,-90,-333.33,-324.63
93.4500,-90,-307.69,-324.92
93.4550,-90,-333.33,-324.75
93.4600,-90,-307.69,-324.31
93.4650,-90,-333.33,-323.71
93.4700,-90,-333.33,-323.59
93.4750,-90,-307.69,-323.78
93.4800,-90,-333.33,-323.64
93.4850,-90,-333.33,-323.81
93.4900,-90,-333.33,-324.69
93.4950,-90,-307.69,-325.43
93.5000,-90,-333.33,-325.51
93.5050,-90,-307.69,-325.16
93.5100,-90,-333.33,-324.56
93.5150,-90,-307.69,-323.85
93.5200,-90,-333.33,-323.13
93.5250,-90,-333.33,-322.97
93.5300,-90,-307.69,-323.19
93.5350,-90,-333.33,-323.11
93.5400,-90,-333.33,-323.37
93.5450,-90,-307.69,-323.82
93.5500,-90,-333.33,-323.84
93.5550,-90,-333.33,-324.10
93.5600,-90,-307.69,-324.50
93.5650,-90,-333.33,-324.43
93.5700,-90,-333.33,-324.59
93.5750,-90,-307.69,-324.88
93.5800,-90,-333.33,-324.71
93.5850,-90,-307.69,-324.27
93.5900,-90,-333.33,-323.68
93.5950,-90,-333.33,-323.57
93.6000,-90,-307.69,-323.76
93.6050,-90,-333.33,-323.63
93.6100,-90,-307.69,-323.29
93.6150,-90,-333.33,-322.85
93.6200,-90,-333.33,-322.90
93.6250,-90,-307.69,-323.25
93.6300,-90,-333.33,-323.25
93.6350,-90,-333.33,-323.55
93.6400,-90,-307.69,-324.02
93.6450,-90,-333.33,-324.03
93.6500,-90,-333.33,-324.27
93.6550,-90,-307.69,-324.64
93.6600,-90,-333.33,-324.55
93.6650,-90,-333.33,-324.68
93.6700,-90,-307.69,-324.94
93.6750,-90,-333.33,-324.75
93.6800,-90,-307.69,-324.29
93.6850,-90,-333.33,-323.69
93.6900,-90,-307.69,-323.05
93.6950,-90,-333.33,-322.44
93.7000,-90,-333.33,-322.41
93.7050,-90,-307.69,-322.75
93.7100,-90,-333.33,-322.79
93.7150,-90,-307.69,-322.63
93.7200,-90,-333.33,-322.36
93.7250,-90,-333.33,-322.55
93.7300,-90,-307.69,-323.03
93.7350,-90,-333.33,-323.13
93.7400,-90,-333.33,-323.50
93.7450,-90,-307.69,-324.01
93.7500,-90,-333.33,-324.06
93.7550,-90,-307.69,-323.81
93.7600,-90,-333.33,-323.38
93.7650,-90,-333.33,-323.39
93.7700,-90,-307.69,-323.68
93.7750,-90,-333.33,-323.61
93.7800,-90,-307.69,-323.32
93.7850,-90,-333.33,-322.91
93.7900,-90,-333.33,-322.96
93.7950,-90,-307.69,-323.32
93.8000,-90,-333.33,-323.32
93.8050,-90,-333.33,-323.61
93.8100,-90,-307.69,-324.06
93.8150,-90,-333.33,-324.07
93.8200,-90,-307.69,-323.79
93.8250,-90,-333.33,-323.34
93.8300,-90,-333.33,-323.35
93.8350,-90,-307.69,-323.63
93.8400,-90,-333.33,-323.57
93.8450,-90,-333.33,-323.80
93.8500,-90,-307.69,-324.19
93.8550,-90,-333.33,-324.15
93.8600,-90,-307.69,-323.83
93.8650,-90,-333.33,-323.36
93.8700,-90,-333.33,-323.35
93.8750,-90,-307.69,-323.62
93.8800,-90,-333.33,-323.55
93.8850,-90,-307.69,-323.26
93.8900,-90,-333.33,-322.85
93.8950,-90,-333.33,-322.92
93.9000,-90,-307.69,-323.28
93.9050,-90,-333.33,-323.29
93.9100,-90,-333.33,-323.59
93.9150,-90,-307.69,-324.05
93.9200,-90,-333.33,-324.06
93.9250,-90,-307.69,-323.78
93.9300,-90,-333.33,-323.34
93.9350,-90,-333.33,-323.35
93.9400,-90,-307.69,-323.64
93.9450,-90,-333.33,-323.57
93.9500,-90,-307.69,-323.28
93.9550,-90,-333.33,-322.88
93.9600,-90,-333.33,-322.94
93.9650,-90,-307.69,-323.30
93.9700,-90,-333.33,-323.31
93.9750,-90,-333.33,-323.60
93.9800,-90,-307.69,-324.06
93.9850,-90,-333.33,-324.07
93.9900,-90,-307.69,-323.79
93.9950,-90,-333.33,-323.34
94.0000,-90,-333.33,-323.35
94.0050,-90,-307.69,-323.64
94.0100,-90,-333.33,-323.57
94.0150,-90,-307.69,-323.28
94.0200,-90,-333.33,-322.88
94.0250,-90,-333.33,-322.94
94.0300,-90,-307.69,-323.30
94.0350,-90,-333.33,-323.31
94.0400,-90,-333.33,-323.60
94.0450,-90,-307.69,-324.06
94.0500,-90,-333.33,-324.07
94.0550,-90,-333.33,-324.30
94.0600,-90,-307.69,-324.66
94.0650,-90,-333.33,-324.56
94.0700,-90,-333.33,-324.68
94.0750,-90,-307.69,-324.94
94.0800,-90,-333.33,-324.75
94.0850,-90,-307.69,-324.29
94.0900,-90,-333.33,-323.69
94.0950,-90,-307.69,-323.05
94.1000,-90,-333.33,-322.44
94.1050,-90,-333.33,-322.40
94.1100,-90,-307.69,-322.74
94.1150,-90,-333.33,-322.78
94.1200,-90,-333.33,-323.14
94.1250,-90,-307.69,-323.68
94.1300,-90,-333.33,-323.76
94.1350,-90,-333.33,-324.07
94.1400,-90,-307.69,-324.50
94.1450,-90,-333.33,-324.46
94.1500,-90,-307.69,-324.11
94.1550,-90,-333.33,-323.60
94.1600,-90,-307.69,-323.02
94.1650,-90,-333.33,-322.45
94.1700,-90,-333.33,-322.45
94.1750,-90,-307.69,-322.80
94.1800,-90,-333.33,-322.84
94.1850,-90,-333.33,-323.20
94.1900,-90,-307.69,-323.73
94.1950,-90,-333.33,-323.81
94.2000,-90,-333.33,-324.11
94.2050,-90,-307.69,-324.53
94.2100,-90,-333.33,-324.48
94.2150,-90,-333.33,-324.64
94.2200,-90,-307.69,-324.93
94.2250,-90,-333.33,-324.76
94.2300,-90,-333.33,-324.82
94.2350,-90,-307.69,-325.03
94.2400,-90,-333.33,-324.80
94.2450,-90,-307.69,-324.31
94.2500,-90,-333.33,-323.69
94.2550,-90,-333.33,-323.55
94.2600,-90,-307.69,-323.74
94.2650,-90,-333.33,-323.59
94.2700,-90,-307.69,-323.26
94.2750,-90,-333.33,-322.82
94.2800,-90,-333.33,-322.87
94.2850,-90,-307.69,-323.22
94.2900,-90,-333.33,-323.24
94.2950,-90,-333.33,-323.54
94.3000,-90,-307.69,-324.01
94.3050,-90,-333.33,-324.02
94.3100,-90,-307.69,-323.75
94.3150,-90,-333.33,-323.32
94.3200,-90,-333.33,-323.33
94.3250,-90,-307.69,-323.63
94.3300,-90,-333.33,-323.57
94.3350,-90,-307.69,-323.28
94.3400,-90,-333.33,-322.88
94.3450,-90,-333.33,-322.94
94.3500,-90,-307.69,-323.30
94.3550,-90,-333.33,-323.31
94.3600,-90,-333.33,-323.61
94.3650,-90,-307.69,-324.06
94.3700,-90,-333.33,-324.07
94.3750,-90,-333.33,-324.30
94.3800,-90,-307.69,-324.66
94.3850,-90,-333.33,-324.56
94.3900,-90,-333.33,-324.69
94.3950,-90,-307.69,-324.94
94.4000,-90,-333.33,-324.76
94.4050,-90,-333.33,-324.81
94.4100,-90,-307.69,-325.01
94.4150,-90,-333.33,-324.78
94.4200,-90,-307.69,-324.29
94.4250,-90,-333.33,-323.67
94.4300,-90,-333.33,-323.54
94.4350,-90,-307.69,-323.72
94.4400,-90,-333.33,-323.58
94.4450,-90,-307.69,-323.25
94.4500,-90,-333.33,-322.81
94.4550,-90,-333.33,-322.86
94.4600,-90,-307.69,-323.22
94.4650,-90,-333.33,-323.23
94.4700,-90,-333.33,-323.54
94.4750,-90,-307.69,-324.01
94.4800,-90,-333.33,-324.03
94.4850,-90,-307.69,-323.76
94.4900,-90,-333.33,-323.32
94.4950,-90,-333.33,-323.33
94.5000,-90,-307.69,-323.63
94.5050,-90,-333.33,-323.57
94.5100,-90,-307.69,-323.28
94.5150,-90,-333.33,-322.88
94.5200,-90,-333.33,-322.94
94.5250,-90,-307.69,-323.31
94.5300,-90,-333.33,-323.31
94.5350,-90,-333.33,-323.61
94.5400,-90,-307.69,-324.06
94.5450,-90,-333.33,-324.07
94.5500,-90,-307.69,-323.79
94.5550,-90,-333.33,-323.35
94.5600,-90,-333.33,-323.35
94.5650,-90,-307.69,-323.64
94.5700,-90,-333.33,-323.57
94.5750,-90,-333.33,-323.80
94.5800,-90,-307.69,-324.20
94.5850,-90,-333.33,-324.15
94.5900,-90,-333.33,-324.35
94.5950,-90,-307.69,-324.68
94.6000,-90,-333.33,-324.56
94.6050,-90,-307.69,-324.16
94.6100,-90,-333.33,-323.61
94.6150,-90,-333.33,-323.52
94.6200,-90,-307.69,-323.74
94.6250,-90,-333.33,-323.62
94.6300,-90,-333.33,-323.81
94.6350,-90,-307.69,-324.18
94.6400,-90,-333.33,-324.12
94.6450,-90,-307.69,-323.80
94.6500,-90,-333.33,-323.32
94.6550,-90,-333.33,-323.31
94.6600,-90,-307.69,-323.59
94.6650,-90,-333.33,-323.52
94.6700,-90,-333.33,-323.75
94.6750,-90,-307.69,-324.16
94.6800,-90,-333.33,-324.12
94.6850,-90,-307.69,-323.81
94.6900,-90,-333.33,-323.34
94.6950,-90,-333.33,-323.33
94.7000,-90,-307.69,-323.62
94.7050,-90,-333.33,-323.55
94.7100,-90,-307.69,-323.26
94.7150,-90,-333.33,-322.85
94.7200,-90,-333.33,-322.92
94.7250,-90,-307.69,-323.29
94.7300,-90,-333.33,-323.30
94.7350,-90,-333.33,-323.59
94.7400,-90,-307.69,-324.05
94.7450,-90,-333.33,-324.06
94.7500,-90,-333.33,-324.30
94.7550,-90,-307.69,-324.66
94.7600,-90,-333.33,-324.56
94.7650,-90,-307.69,-324.17
94.7700,-90,-333.33,-323.63
94.7750,-90,-333.33,-323.54
94.7800,-90,-307.69,-323.76
94.7850,-90,-333.33,-323.64
94.7900,-90,-333.33,-323.83
94.7950,-90,-307.69,-324.19
94.8000,-90,-333.33,-324.13
94.8050,-90,-333.33,-324.32
94.8100,-90,-307.69,-324.65
94.8150,-90,-333.33,-324.53
94.8200,-90,-307.69,-324.13
94.8250,-90,-333.33,-323.58
94.8300,-90,-333.33,-323.50
94.8350,-90,-307.69,-323.72
94.8400,-90,-333.33,-323.60
94.8450,-90,-307.69,-323.28
94.8500,-90,-333.33,-322.85
94.8550,-90,-333.33,-322.91
94.8600,-90,-307.69,-323.26
94.8650,-90,-333.33,-323.27
94.8700,-90,-333.33,-323.57
94.8750,-90,-307.69,-324.03
94.8800,-90,-333.33,-324.04
94.8850,-90,-333.33,-324.28
94.8900,-90,-307.69,-324.65
94.8950,-90,-333.33,-324.55
94.9000,-90,-333.33,-324.68
94.9050,-90,-307.69,-324.94
94.9100,-90,-333.33,-324.75
94.9150,-90,-307.69,-324.29
94.9200,-90,-333.33,-323.69
94.9250,-90,-333.33,-323.57
94.9300,-90,-307.69,-323.76
94.9350,-90,-333.33,-323.62
94.9400,-90,-307.69,-323.28
94.9450,-90,-333.33,-322.84
94.9500,-90,-333.33,-322.89
94.9550,-90,-307.69,-323.24
94.9600,-90,-333.33,-323.25
94.9650,-90,-333.33,-323.55
94.9700,-90,-333.33,-324.53
94.9750,-90,-307.69,-325.35
94.9800,-90,-333.33,-325.48
94.9850,-90,-307.69,-325.17
94.9900,-90,-333.33,-324.60
94.9950,-90,-333.33,-324.42
95.0000,-90,-307.69,-324.50
95.0050,-90,-333.33,-324.24
95.0100,-90,-307.69,-323.77
95.0150,-90,-333.33,-323.20
95.0200,-90,-333.33,-323.14
95.0250,-90,-307.69,-323.41
95.0300,-90,-333.33,-323.34
95.0350,-90,-333.33,-323.59
95.0400,-90,-307.69,-324.02
95.0450,-90,-333.33,-324.01
95.0500,-90,-333.33,-324.24
95.0550,-90,-307.69,-324.60
95.0600,-90,-333.33,-324.50
95.0650,-90,-307.69,-324.12
95.0700,-90,-333.33,-323.59
95.0750,-90,-333.33,-323.51
95.0800,-90,-307.69,-323.74
95.0850,-90,-333.33,-323.62
95.0900,-90,-333.33,-323.82
95.0950,-90,-307.69,-324.19
95.1000,-90,-333.33,-324.13
95.1050,-90,-333.33,-324.32
95.1100,-90,-307.69,-324.65
95.1150,-90,-333.33,-324.53
95.1200,-90,-333.33,-324.64
95.1250,-90,-307.69,-324.90
95.1300,-90,-333.33,-324.71
95.1350,-90,-333.33,-324.77
95.1400,-90,-307.69,-324.98
95.1450,-90,-333.33,-324.76
95.1500,-90,-307.69,-324.27
95.1550,-90,-333.33,-323.66
95.1600,-90,-307.69,-323.01
95.1650,-90,-333.33,-322.40
95.1700,-90,-333.33,-322.37
95.1750,-90,-307.69,-322.71
95.1800,-90,-333.33,-322.76
95.1850,-90,-333.33,-323.12
95.1900,-90,-307.69,-323.66
95.1950,-90,-333.33,-323.75
95.2000,-90,-333.33,-324.07
95.2050,-90,-307.69,-324.50
95.2100,-90,-333.33,-324.45
95.2150,-90,-307.69,-324.11
95.2200,-90,-333.33,-323.60
95.2250,-90,-333.33,-323.54
95.2300,-90,-307.69,-323.77
95.2350,-90,-333.33,-323.66
95.2400,-90,-307.69,-323.34
95.2450,-90,-333.33,-322.90
95.2500,-90,-333.33,-322.94
95.2550,-90,-307.69,-323.29
95.2600,-90,-333.33,-323.29
95.2650,-90,-333.33,-323.58
95.2700,-90,-307.69,-324.04
95.2750,-90,-333.33,-324.05
95.2800,-90,-333.33,-324.28
